dt	solar	precp	temp_max	temp_min	evap	temp	temp_diff	precp_30	precp_60	precp_90	precp_120	precp_150	precp_180	temp_30	temp_60	temp_90	temp_120	temp_150	temp_180	solar_30	solar_60	solar_90	solar_120	solar_150	solar_180	evap_30	evap_60	evap_90	evap_120	evap_150	evap_180	temp_diff_30	temp_diff_60	temp_diff_90	temp_diff_120	temp_diff_150	temp_diff_180
2009-05-23	12.98	0	32.2	24.4	0.7	27.8	7.8	0.499999999999773	118.500000000001	235	238.5	249	249	741.700000000001	1398.5	2016.70000000001	2598.1	3060.89999999999	3582.89999999998	427.62	764.789999999998	1077.80999999999	1400.16	1680.92	1967.99000000002	31.1000000000001	81.0999999999994	159.799999999999	227.8	261.799999999999	343.599999999996	272.4	517.899999999996	794.699999999999	1112	1462.6	1859.4
2009-05-24	10.75	0	31.4	24.5	0.6	26.8	6.9	0.499999999999773	118.500000000001	235	238.5	249	249	743.300000000001	1405.8	2019.00000000001	2613.5	3068.39999999999	3589.09999999998	421.98	762.689999999998	1075.12999999999	1408.9	1682.02	1971.39000000002	26.5000000000001	78.4999999999994	155.799999999999	227.3	258.9	341.599999999996	271.6	516.199999999996	790.199999999999	1115.2	1458.7	1857.1
2009-05-25	16.7	0	32.7	23.2	0.2	27.5	9.5	0.499999999999773	118.500000000001	235	238.5	249	249	746.600000000001	1411.5	2022.10000000001	2626.6	3077.79999999999	3595.29999999998	425.55	769.339999999998	1080.74999999999	1415.25	1690.97	1983.81000000002	21.1000000000001	75.8999999999994	152.799999999999	226.2	256.499999999999	340.999999999996	270.5	517.699999999996	791.399999999999	1114	1458.3	1859
2009-05-26	11.09	0	31.7	24.4	0.1	27	7.3	-2.27373675443232e-13	118.500000000001	235	238.5	249	249	756.700000000001	1415.7	2024.50000000001	2637.6	3085.79999999999	3602.99999999998	434.02	768.569999999998	1078.34999999999	1415.97	1691.84	1987.85000000002	21.2000000000001	73.9999999999994	148.899999999999	225.6	253.599999999999	337.699999999996	273.8	517.299999999996	787.999999999999	1112.6	1452.7	1855.1
2009-05-27	3.73	19	24.9	21.7	0	23.4	3.2	18.9999999999998	137.500000000001	254	257.5	268	268	760.000000000001	1416.9	2024.10000000001	2644.6	3089.59999999999	3610.89999999998	429.83	759.279999999998	1066.87999999999	1410.12	1690.79	1981.66000000002	20.0000000000001	70.7999999999994	147.699999999999	222.5	252.399999999999	335.899999999996	268.9	511.499999999996	780.799999999999	1107.3	1449.1	1847
2009-05-28	7.73	0	29.1	21.4	0.4	23.9	7.7	18.9999999999998	120.500000000001	254	257.5	267.5	268	762.600000000001	1422	2025.90000000001	2651.3	3093.59999999999	3619.79999999998	422.35	759.289999999998	1060.40999999999	1405.94	1693.9	1978.69000000002	16.5000000000001	70.3999999999994	145.199999999999	220.4	252.1	332.799999999996	265.8	512.999999999996	777.699999999999	1102	1450.2	1841.8
2009-05-29	16.74	0	29.8	21	0.5	24.8	8.8	18.9999999999998	120.500000000001	254	257.5	262	268	764.500000000001	1428.2	2029.40000000001	2657.2	3101.09999999999	3628.69999999998	424.49	764.669999999998	1063.78999999999	1411.72	1707.93	1985.04000000002	16.5000000000001	70.0999999999994	141.099999999999	220.2	252	331.299999999996	266.3	514.599999999996	777.299999999999	1101.2	1455.1	1836.1
2009-05-30	16.53	0	30.2	20.7	0.1	25	9.5	18.9999999999998	120.500000000001	254	257.5	257.5	268	765.800000000001	1434	2034.40000000001	2665.1	3111.59999999999	3636.99999999998	427.89	765.939999999998	1065.25999999999	1421.62	1720.67	1990.81000000002	16.3000000000001	65.4999999999994	135.799999999999	218	251.1	328.599999999996	266.9	515.699999999996	777.599999999999	1101.4	1460.1	1830.7
2009-05-31	17.38	0	31	19.8	0.3	24.9	11.2	18.9999999999998	120.500000000001	254	257.5	257.5	268	766.800000000001	1440	2041.10000000001	2672.6	3123.49999999999	3645.19999999998	430.84	770.819999999998	1076.27999999999	1426.53	1727.05	1996.91000000002	16.0000000000001	61.6999999999994	133.799999999999	215.5	248	326.599999999996	268.4	517.999999999996	780.299999999999	1097.5	1462.2	1825.1
2009-06-01	16.04	0	30.7	21.2	0.6	25.8	9.5	18.9999999999998	120.500000000001	254	257.5	257.5	268	767.700000000001	1447	2047.60000000001	2680.1	3136.59999999999	3653.09999999998	429.61	775.119999999998	1081.44999999999	1431.41	1734.3	2001.91000000002	16.2000000000001	59.6999999999994	130.799999999999	215.7	246.6	323.799999999996	267.4	517.199999999996	781.399999999999	1095	1460.4	1819.4
2009-06-02	11.26	0	30.9	22.9	0.4	26.8	8	18.9999999999998	120.500000000001	254	257.5	257.5	268	770.100000000001	1453.2	2053.30000000001	2688.3	3148.99999999999	3660.69999999998	424.98	774.759999999998	1078.45999999999	1430.5	1734.42	2002.58000000002	15.0000000000001	56.4999999999994	126.699999999999	212.9	245.4	320.699999999996	265.5	516.199999999996	777.699999999999	1093.4	1453	1811.7
2009-06-03	9.59	5.5	31.1	23.7	0.2	27	7.4	24.4999999999998	126.000000000001	249.5	263	263	273.5	773.200000000001	1458.1	2058.30000000001	2697.3	3160.59999999999	3670.19999999998	417.82	773.579999999998	1074.89999999999	1427.8	1741.02	2001.97000000002	14.8000000000001	54.7999999999994	123.299999999999	210.8	244.299999999999	315.799999999996	264.5	514.499999999996	772.699999999999	1087.8	1453.9	1809.7
2009-06-04	2.81	95	28	23.5	0	25.1	4.5	119.5	221.000000000001	302.5	358	358	368.5	774.300000000001	1461	2066.00000000001	2703.6	3168.69999999999	3680.19999999998	402.37	765.529999999998	1075.90999999999	1419.56	1732.38	1999.90000000002	14.3000000000001	50.2999999999994	123.099999999999	208.5	242.499999999999	312.899999999996	258.7	508.399999999996	770.799999999999	1082.5	1443	1804.2
2009-06-05	17.7	3.5	31.2	22	4.9	25.7	9.2	123	224.500000000001	269	361.5	361.5	372	776.400000000001	1468.4	2076.50000000001	2710.6	3176.69999999999	3691.19999999998	403.23	776.089999999998	1090.03999999999	1425.76	1738.96	2006.86000000002	18.4000000000001	53.7999999999994	127.999999999999	213	247.2	315.699999999996	256.6	511.299999999996	773.799999999999	1080.6	1440.1	1798.5
2009-06-06	17.97	0	31.2	22.5	4.9	26.4	8.7	123	217.500000000001	261	361.5	361.5	372	778.600000000001	1476	2084.60000000001	2718.6	3186.39999999999	3700.69999999998	403.06	788.539999999998	1096.72999999999	1432.67	1745.48	2016.72000000002	23.0000000000001	57.4999999999994	132.899999999999	215.8	252.1	318.499999999996	255	512.199999999996	771.599999999999	1081.1	1436.8	1793.7
2009-06-07	17.1	0	31.6	22.5	5.7	26.6	9.1	123	217.500000000001	258.5	361.5	361.5	372	780.900000000001	1482.2	2094.60000000001	2726.4	3197.09999999999	3709.09999999998	403.15	790.639999999998	1111.94999999999	1437.65	1751.73	2025.41000000002	27.3000000000001	63.1999999999994	138.599999999999	218.6	257.799999999999	322.099999999996	253.2	512.299999999996	775.799999999999	1078.2	1436	1790.5
2009-06-08	15.6	0	31.4	22.5	2.9	26.5	8.9	123	217.500000000001	258.5	361.5	361.5	372	783.100000000001	1489	2102.50000000001	2731.7	3210.59999999999	3717.39999999998	400.63	791.809999999998	1120.46999999999	1441.5	1760.95	2029.52000000002	29.7000000000001	61.3999999999994	140.299999999999	219.4	260.699999999999	322.899999999996	251.2	509.499999999996	774.799999999999	1077.2	1436.1	1783.5
2009-06-09	16.41	0	33.6	22.5	4.3	27.7	11.1	123	217.500000000001	258.5	361.5	361.5	372	786.500000000001	1495.4	2110.30000000001	2738.3	3228.29999999999	3726.89999999998	400.73	792.689999999998	1127.62999999999	1444.86	1767.18	2034.40000000002	33.5000000000001	65.0999999999994	141.899999999999	218.8	264.999999999999	323.799999999996	253.8	508.799999999996	778.699999999999	1074.9	1436.5	1778.2
2009-06-10	16.64	0	33.9	24.4	5.5	29	9.5	123	217.500000000001	258.5	361.5	361.5	372	790.600000000001	1501.6	2118.90000000001	2748.2	3245.79999999999	3736.69999999998	399.94	793.269999999998	1130.97999999999	1449.33	1773.12	2040.18000000002	38.5000000000001	70.1999999999994	144.699999999999	223	270.499999999999	325.599999999996	253.3	507.299999999996	778.599999999999	1070.8	1430	1770.4
2009-06-11	11.44	53.5	31.3	24.6	2.6	27.4	6.7	176.5	271.000000000001	311.5	415	415	425.5	792.700000000001	1505.2	2124.50000000001	2756.2	3260.99999999999	3743.79999999998	394.22	790.399999999998	1129.96999999999	1448.72	1772.98	2041.75000000002	40.4000000000001	71.5999999999994	143.899999999999	222.9	273.1	324.799999999996	247.4	504.599999999996	770.599999999999	1063.5	1421.5	1764.7
2009-06-12	7.35	7.5	30.9	25.1	0	26.6	5.8	184	255.500000000001	319	422.5	422.5	433	793.500000000001	1508.6	2137.10000000001	2761.6	3276.79999999999	3752.89999999998	386.41	789.429999999998	1133.09999999999	1443.63	1769.27	2041.39000000002	39.4000000000001	71.4999999999994	141.799999999999	221.4	273.1	321.499999999996	244.2	501.999999999996	772.199999999999	1054.4	1414.7	1760.5
2009-06-13	12.07	37	31.6	22.5	0	27	9.1	221	279.500000000001	356	459	459.5	470	794.500000000001	1512.1	2147.20000000001	2764.3	3293.79999999999	3764.39999999998	385.46	789.739999999999	1133.79999999999	1444.62	1769.94	2043.22000000002	38.7000000000001	71.2999999999994	139.099999999999	219.2	273.1	318.599999999996	244.4	504.299999999996	769.399999999999	1049.8	1408.4	1758.6
2009-06-14	10.64	28	31.7	22.3	0	25.6	9.4	249	307.000000000001	384	487	487.5	498	793.700000000001	1513.2	2154.30000000001	2765.6	3307.79999999999	3773.29999999998	382.7	786.119999999999	1129.24999999999	1448.89	1769.81	2044.25000000002	38.2000000000001	71.1999999999994	135.599999999999	217.6	273.1	316.399999999996	245	505.299999999996	767.499999999999	1051.7	1401.5	1754.6
2009-06-15	10.84	0.5	30.3	24.2	0	27.1	6.1	249.5	307.500000000001	384.5	487.5	488	498.5	793.900000000001	1517.7	2161.30000000001	2769	3321.19999999999	3783.39999999998	376.71	793.849999999999	1124.06999999999	1450.22	1769.07	2044.54000000002	37.6000000000001	71.1999999999994	131.799999999999	214.7	273.1	313.999999999996	242.1	508.199999999996	760.899999999999	1049.2	1390.2	1745.6
2009-06-16	17.14	0	33.5	24.9	5.1	28.6	8.6	249.5	307.500000000001	384.5	487.5	488	498.5	795.400000000001	1522.5	2167.80000000001	2777.3	3334.89999999999	3795.09999999998	386.41	796.079999999999	1127.93999999999	1460.78	1774.6	2050.62000000002	42.2000000000001	76.2999999999994	133.799999999999	217.4	278.2	316.199999999996	244.1	509.199999999996	756.399999999999	1052.6	1381.9	1738.1
2009-06-17	17.79	0	33.3	24.9	3.4	29	8.4	249.5	307.500000000001	384.5	487.5	488	498.5	797.800000000001	1526.5	2172.70000000001	2785.9	3347.69999999999	3807.09999999998	396.86	798.189999999999	1133.33999999999	1465.63	1780.98	2058.31000000002	45.4	78.8999999999994	133.999999999999	217.4	281.6	317.999999999996	246.7	509.299999999996	755.199999999999	1052.6	1373.6	1731.6
2009-06-18	8.18	0	31.7	25.7	2.9	28.4	6	249.5	307.500000000001	384.5	487.5	488	498.5	799.400000000001	1530.5	2177.90000000001	2793.6	3358.89999999999	3817.99999999998	393.29	800.719999999999	1132.45999999999	1461.07	1778.95	2055.83000000002	47.5	81.5999999999994	134.299999999999	217	283.899999999999	318.199999999996	245.7	507.499999999996	754.699999999999	1049.6	1365	1722.5
2009-06-19	11.26	0	32	25.2	3	28.1	6.8	249.5	266.500000000001	384.5	487.5	488	498.5	801.100000000001	1533.1	2182.30000000001	2799.5	3368.49999999999	3828.49999999998	393.8	809.829999999999	1133.14999999999	1459.32	1778.58	2055.91000000002	50.3	84.5999999999994	134.399999999999	216.9	284.399999999999	317.999999999996	245.2	508.399999999996	754.299999999999	1045.3	1358	1712.1
2009-06-20	11.34	2.5	33.3	25.7	3.8	28.4	7.6	252	265.500000000001	386.5	487	490.5	501	801.800000000001	1535.8	2185.70000000001	2806.9	3377.69999999999	3841.59999999998	388.84	808.689999999999	1138.67999999999	1461.69	1779.21	2057.29000000002	53.7	88.3999999999994	137.199999999999	218	285.999999999999	318.199999999996	242.9	507.299999999996	755.699999999999	1042.4	1353.2	1708.7
2009-06-21	5.6	10	29.2	24.5	0.4	26.6	4.7	262	262.500000000001	395	497	500.5	511	800.500000000001	1539.3	2188.70000000001	2813.5	3386.09999999999	3851.99999999998	378.4	810.509999999999	1132.85999999999	1455.7	1774.82	2053.71000000002	53.5	88.3999999999994	133.999999999999	216.1	284.299999999999	316.699999999996	237	509.499999999996	750.499999999999	1037.1	1348.7	1701.7
2009-06-22	3.74	99.5	29.4	23	0.4	27.3	6.4	361.5	362.000000000001	480	596.5	600	610.5	800.000000000001	1541.7	2198.50000000001	2816.7	3398.09999999999	3860.89999999998	369.16	796.779999999999	1133.94999999999	1446.97	1769.32	2050.08000000002	53.2	84.2999999999994	134.299999999999	213	280.999999999999	314.999999999996	235.6	507.999999999996	753.499999999999	1030.3	1347.6	1698.2
2009-06-23	8.6	0	31	25.4	0	27.7	5.6	361.5	362.000000000001	480	596.5	600	610.5	800.900000000001	1544.2	2206.70000000001	2819.9	3414.39999999999	3869.29999999998	367.01	788.989999999999	1129.69999999999	1442.14	1775.91	2049.03000000002	52.6	79.0999999999994	131.099999999999	208.4	279.899999999999	311.499999999996	234.3	505.899999999996	750.499999999999	1024.5	1349.5	1693
2009-06-24	8.55	0	31	25.6	0.2	27.8	5.4	361.5	362.000000000001	480	596.5	600	610.5	801.200000000001	1547.8	2212.70000000001	2823.3	3427.79999999999	3878.99999999998	358.86	784.409999999999	1128.19999999999	1439.61	1774.11	2049.83000000002	52.6	73.6999999999994	128.499999999999	205.4	278.799999999999	309.099999999996	230.2	500.699999999996	747.899999999999	1021.6	1344.2	1688.5
2009-06-25	14.96	0	33.6	25.5	5.2	28.7	8.1	361.5	361.500000000001	480	596.5	600	610.5	802.900000000001	1559.6	2218.60000000001	2827.4	3440.49999999999	3888.69999999998	362.73	796.749999999999	1131.29999999999	1441.08	1778.7	2054.57000000002	57.7	78.8999999999994	131.699999999999	206.6	283.299999999999	311.299999999996	231	504.799999999996	748.299999999999	1019	1343.6	1683.7
2009-06-26	9.64	10.5	33.3	25.3	1.7	27.9	8	353	372.000000000001	490.5	607	610.5	621	807.400000000001	1567.4	2224.30000000001	2831.5	3451.99999999999	3896.99999999998	368.64	798.469999999999	1127.91999999999	1435.52	1778.76	2059.43000000002	59.4	79.3999999999994	130.199999999999	207.1	281.899999999999	311.799999999996	235.8	504.699999999996	747.299999999999	1016.6	1343.1	1684.9
2009-06-27	15.93	0	33.9	24.4	5.8	28.9	9.5	353	372.000000000001	473.5	607	610.5	620.5	812.400000000001	1575	2234.40000000001	2838.3	3463.69999999999	3905.99999999998	376.84	799.189999999999	1136.12999999999	1437.25	1782.78	2070.74000000002	64.8	81.2999999999994	135.199999999999	210	285.199999999999	316.899999999996	237.6	503.399999999996	750.599999999999	1015.3	1339.6	1687.8
2009-06-28	18.67	0	34.2	25.4	6.6	29.7	8.8	353	372.000000000001	473.5	607	610.5	615	817.300000000001	1581.8	2245.50000000001	2846.7	3474.49999999999	3918.39999999998	378.77	803.259999999999	1143.43999999999	1442.56	1790.49	2086.70000000002	70.9	87.3999999999994	140.999999999999	212	291.099999999999	322.899999999996	237.6	503.899999999996	752.199999999999	1014.9	1338.8	1692.7
2009-06-29	15.96	0	33.2	24.8	4	28.7	8.4	353	372.000000000001	473.5	607	610.5	610.5	821.000000000001	1586.8	2255.00000000001	2855.4	3486.09999999999	3932.59999999998	378.2	806.089999999999	1144.13999999999	1443.46	1799.82	2098.87000000002	74.8	91.0999999999994	140.299999999999	210.6	292.799999999999	325.899999999996	236.5	503.399999999996	752.199999999999	1014.1	1337.9	1696.6
2009-06-30	14.53	0	33.6	24.7	4.7	28.7	8.9	353	372.000000000001	473.5	607	610.5	610.5	824.800000000001	1591.6	2264.80000000001	2865.9	3497.39999999999	3948.29999999998	375.35	806.189999999999	1146.16999999999	1451.63	1801.88	2102.40000000002	79.2	95.1999999999994	140.899999999999	213	294.699999999999	327.199999999996	234.2	502.599999999996	752.199999999999	1014.5	1331.7	1696.4
2009-07-01	16.58	0	33.4	25.1	5.8	29	8.3	353	372.000000000001	473.5	607	610.5	610.5	828.000000000001	1595.7	2275.00000000001	2875.6	3508.09999999999	3964.59999999998	375.89	805.499999999999	1151.00999999999	1457.34	1807.3	2110.19000000002	84.4	100.599999999999	144.099999999999	215.2	300.099999999999	330.999999999996	233	500.399999999996	750.199999999999	1014.4	1328	1693.4
2009-07-02	7.96	0	30.9	24.8	2.5	28	6.1	353	372.000000000001	473.5	607	610.5	610.5	829.200000000002	1599.3	2282.40000000001	2882.5	3517.49999999999	3978.19999999998	372.59	797.569999999999	1147.34999999999	1451.05	1803.09	2107.01000000002	86.5	101.499999999999	142.999999999999	213.2	299.399999999999	331.899999999996	231.1	496.599999999996	747.299999999999	1008.8	1324.5	1684.1
2009-07-03	4.22	2.5	29.5	25	0.8	26.6	4.5	350	374.500000000001	476	599.5	613	613	828.800000000002	1602	2286.90000000001	2887.1	3526.09999999999	3989.39999999998	367.22	785.039999999999	1140.79999999999	1442.12	1795.02	2108.24000000002	87.1	101.899999999999	141.899999999999	210.4	297.899999999999	331.399999999996	228.2	492.699999999996	742.699999999999	1000.9	1316	1682.1
2009-07-04	14.2	9.5	33.5	24.1	2.1	27.5	9.4	264.5	384.000000000001	485.5	567	622.5	622.5	831.200000000002	1605.5	2292.20000000001	2897.2	3534.79999999999	3999.89999999998	378.61	780.979999999999	1144.13999999999	1454.52	1798.17	2110.99000000002	89.2	103.499999999999	139.499999999999	212.3	297.699999999999	331.699999999996	233.1	491.799999999996	741.499999999999	1003.9	1315.6	1676.1
2009-07-05	11.78	0	32.8	23.7	0.2	27.7	9.1	261	384.000000000001	485.5	530	622.5	622.5	833.200000000002	1609.6	2301.60000000001	2909.7	3543.79999999999	4009.89999999998	372.69	775.919999999999	1148.77999999999	1462.73	1798.45	2111.65000000002	84.5	102.899999999999	138.299999999999	212.5	297.499999999999	331.699999999996	233	489.599999999996	744.299999999999	1006.8	1313.6	1673.1
2009-07-06	14.85	0	34.1	24.7	4.2	28.2	9.4	261	384.000000000001	478.5	522	622.5	622.5	835.000000000002	1613.6	2311.00000000001	2919.6	3553.59999999999	4021.39999999998	369.57	772.629999999999	1158.10999999999	1466.3	1802.24	2115.05000000002	83.8	106.799999999999	141.299999999999	216.7	299.599999999999	335.899999999996	233.7	488.699999999996	745.899999999999	1005.3	1314.8	1670.5
2009-07-07	14.77	0	33.4	24.2	1.5	28.3	9.2	261	384.000000000001	478.5	519.5	622.5	622.5	836.700000000002	1617.6	2318.90000000001	2931.3	3563.09999999999	4033.79999999998	367.24	770.389999999999	1157.87999999999	1479.19	1804.89	2118.97000000002	79.6	106.899999999999	142.799999999999	218.2	298.199999999999	337.399999999996	233.8	486.999999999996	746.099999999999	1009.6	1312	1669.8
2009-07-08	15.37	0	34.2	25.9	5.7	29.1	8.3	261	384.000000000001	478.5	519.5	622.5	622.5	839.300000000002	1622.4	2328.30000000001	2941.8	3570.99999999999	4049.89999999998	367.01	767.639999999999	1158.81999999999	1487.48	1808.51	2127.96000000002	82.4	112.099999999999	143.799999999999	222.7	301.799999999999	343.099999999996	233.2	484.399999999996	742.699999999999	1008	1310.4	1669.3
2009-07-09	10.98	0	34.9	25.7	3.7	29.1	9.2	261	384.000000000001	478.5	519.5	622.5	622.5	840.700000000002	1627.2	2336.10000000001	2951	3578.99999999999	4068.99999999998	361.58	762.309999999999	1154.26999999999	1489.21	1806.44	2128.76000000002	81.8	115.299999999999	146.899999999999	223.7	300.599999999999	346.799999999996	231.3	485.099999999996	740.099999999999	1010	1306.2	1667.8
2009-07-10	13.62	0	34.3	25.6	4.4	29.7	8.7	261	384.000000000001	478.5	519.5	622.5	622.5	841.400000000002	1632	2343.00000000001	2960.3	3589.59999999999	4087.19999999998	358.56	758.499999999999	1151.82999999999	1489.54	1807.89	2131.68000000002	80.7	119.199999999999	150.899999999999	225.4	303.699999999999	351.199999999996	230.5	483.799999999996	737.799999999999	1009.1	1301.3	1660.5
2009-07-11	11.48	0	34.1	26.3	5.3	29.9	7.8	207.5	384.000000000001	478.5	519	622.5	622.5	843.900000000002	1636.6	2349.10000000001	2968.4	3600.09999999999	4104.89999999998	358.6	752.819999999999	1148.99999999999	1488.57	1807.32	2131.58000000002	83.4	123.799999999999	154.999999999999	227.3	306.299999999999	356.499999999996	231.6	478.999999999996	736.199999999999	1002.2	1295.1	1653.1
2009-07-12	8.58	0	33.8	26.6	4	29.5	7.2	200	384.000000000001	455.5	519	622.5	622.5	846.800000000002	1640.3	2355.40000000001	2983.9	3608.39999999999	4123.59999999998	359.83	746.239999999999	1149.25999999999	1492.93	1803.46	2129.10000000002	87.4	126.799999999999	158.899999999999	229.2	308.799999999999	360.499999999996	233	477.199999999996	734.999999999999	1005.2	1287.4	1647.7
